Province,Date,total_vaccines_distributed,total_boosters_1,total_vaccinated,total_vaccinations
QC,2021-02-13,310425,5,5903,311513
QC,2021-02-14,310425,5,6065,313449
QC,2021-02-15,310425,5,6131,314553
QC,2021-02-16,310425,5,6321,317899
QC,2021-02-17,401685,5,6582,320266
QC,2021-02-18,401685,5,6836,323357
QC,2021-02-19,401685,7,7121,335736
QC,2021-02-20,401685,11,7447,354712
QC,2021-02-21,401685,12,7578,369892
QC,2021-02-22,401685,13,7682,379342
QC,2021-02-23,509325,13,7932,391765
QC,2021-02-24,509325,13,8196,402991
QC,2021-02-25,509325,13,8457,413375
QC,2021-02-26,537825,13,8721,428215
QC,2021-02-27,537825,13,8914,446135
QC,2021-02-28,537825,13,9059,459538
QC,2021-03-01,537825,13,9195,466601
QC,2021-03-02,537825,13,9354,485639
QC,2021-03-03,638445,13,9656,504156
QC,2021-03-04,638445,13,9968,523446
QC,2021-03-05,638445,13,10166,543574
QC,2021-03-06,638445,13,10409,564629
QC,2021-03-07,638445,13,10547,580864
QC,2021-03-08,638445,13,10665,596934
QC,2021-03-09,739065,15,11254,614716
QC,2021-03-10,852065,15,12046,634369
QC,2021-03-11,852065,15,13044,654918
QC,2021-03-12,852065,15,13597,685957
QC,2021-03-13,948565,17,14085,721341
QC,2021-03-14,948565,17,14234,756085
QC,2021-03-15,948565,17,14321,785043
QC,2021-03-16,1050355,18,14593,816522
QC,2021-03-17,1050355,19,14896,847742
QC,2021-03-18,1050355,19,15117,876359
QC,2021-03-19,1050355,19,15507,917827
QC,2021-03-20,1050355,20,15706,961048
QC,2021-03-21,1050355,20,15833,990467
QC,2021-03-22,1050355,20,15932,1012306
QC,2021-03-23,1296055,21,16143,1039979
QC,2021-03-24,1321795,22,16346,1074145
QC,2021-03-25,1372573,22,16598,1116306
QC,2021-03-26,1380295,22,16860,1173164
QC,2021-03-27,1380295,23,17212,1228736
QC,2021-03-28,1380295,23,17428,1275578
QC,2021-03-29,1380295,23,17625,1315234
QC,2021-03-30,1553455,23,18032,1360141
QC,2021-03-31,1652905,23,18589,1404404
QC,2021-04-01,1652905,24,19091,1447455
QC,2021-04-02,1992505,24,19513,1497912
QC,2021-04-03,1992505,26,19976,1546205
QC,2021-04-04,2127605,27,20263,1588304
QC,2021-04-05,2320707,27,20411,1611364
QC,2021-04-06,2334695,28,20897,1652597
QC,2021-04-07,2358095,28,22884,1697960
QC,2021-04-08,2358095,28,25472,1747422
QC,2021-04-09,2358095,28,29427,1819651
QC,2021-04-10,2429695,28,32495,1896397
QC,2021-04-11,2429695,29,34479,1959061
QC,2021-04-12,2429695,30,35348,2015534
QC,2021-04-13,2640267,31,36804,2076598
QC,2021-04-14,2660185,32,39011,2148262
QC,2021-04-15,2834157,32,41938,2220403
QC,2021-04-16,2836485,34,44932,2299432
QC,2021-04-17,2836485,34,47949,2374360
QC,2021-04-18,2836485,35,51454,2435761
QC,2021-04-19,2836485,37,52989,2477429
QC,2021-04-20,3042405,38,55336,2527341
QC,2021-04-21,3066969,41,58775,2584633
QC,2021-04-22,3066969,43,63812,2674749
QC,2021-04-23,3066969,49,68022,2766622
QC,2021-04-24,3066969,51,72493,2853347
QC,2021-04-25,3066969,52,75874,2918838
QC,2021-04-26,3066969,55,78042,2961660
QC,2021-04-27,3281079,58,83595,3010847
QC,2021-04-28,3298629,62,91135,3064406
QC,2021-04-29,3298629,64,101487,3136715
QC,2021-04-30,3421969,67,111510,3202618
QC,2021-05-01,3448799,73,123749,3268300
QC,2021-05-02,3448799,77,131843,3319659
QC,2021-05-03,3448799,79,136635,3358880
QC,2021-05-04,3850087,85,150116,3412503
QC,2021-05-05,3893539,91,160618,3471509
QC,2021-05-06,4059217,98,172926,3554082
QC,2021-05-07,4110859,106,185908,3661831
QC,2021-05-08,4119439,108,198694,3755341
QC,2021-05-09,4119439,112,205642,3832919
QC,2021-05-10,4119439,113,209062,3896861
QC,2021-05-11,4553487,118,218773,3960908
QC,2021-05-12,4578079,120,228498,4038089
QC,2021-05-13,4578079,124,243354,4137035
QC,2021-05-14,4578079,127,259293,4253066
QC,2021-05-15,4578079,136,273343,4357223
QC,2021-05-16,4578079,136,279790,4450759
QC,2021-05-17,4578079,138,283300,4525934
QC,2021-05-18,4995747,143,296759,4600384
QC,2021-05-19,5036719,148,308822,4675908
QC,2021-05-20,5184819,155,324140,4771128
QC,2021-05-21,5595489,167,340628,4883942
QC,2021-05-22,5828149,172,356663,4983499
QC,2021-05-23,5829449,173,362083,5070466
QC,2021-05-24,5829449,179,367519,5140296
QC,2021-05-25,5831767,182,379375,5194274
QC,2021-05-26,5831767,192,395372,5258217
QC,2021-05-27,5877419,200,413094,5349771
QC,2021-05-28,5887119,213,430695,5456292
QC,2021-05-29,5887119,225,445198,5556629
QC,2021-05-30,5887119,234,466074,5656691
QC,2021-05-31,5887119,239,482021,5736998
QC,2021-06-01,6377327,253,507121,5812030
QC,2021-06-02,6427659,288,527776,5883864
QC,2021-06-03,6427659,305,550143,5974553
QC,2021-06-04,6509059,332,573448,6075332
QC,2021-06-05,6518159,337,596719,6174191
QC,2021-06-06,6518159,351,611138,6260624
QC,2021-06-07,6963887,355,625255,6329496
QC,2021-06-08,7015409,368,656506,6399228
QC,2021-06-09,7064549,381,695799,6478516
QC,2021-06-10,7086249,404,755821,6571687
QC,2021-06-11,7086249,420,819816,6677957
QC,2021-06-12,7086249,449,893995,6790446
QC,2021-06-13,7086249,474,958762,6891595
QC,2021-06-14,7086249,505,1015498,6971191
QC,2021-06-15,7597539,538,1086173,7065411
QC,2021-06-16,7632639,569,1157605,7155673
QC,2021-06-17,7632639,599,1240255,7257158
QC,2021-06-18,7802879,631,1325927,7362788
QC,2021-06-19,8272019,693,1404303,7457452
QC,2021-06-20,8285035,711,1465902,7531169
QC,2021-06-21,8285035,726,1517312,7589706
QC,2021-06-22,8285035,761,1597418,7677301
QC,2021-06-23,8803035,804,1690881,7778728
QC,2021-06-24,9348479,874,1804813,7901484
QC,2021-06-25,9572877,895,1870609,7972232
QC,2021-06-26,9572877,938,1982371,8092302
QC,2021-06-27,9572877,978,2073198,8191844
QC,2021-06-28,9572877,994,2145989,8270592
QC,2021-06-29,10265837,1036,2247961,8380092
QC,2021-06-30,10974165,1088,2349713,8489305
QC,2021-07-01,10974165,1199,2469516,8617634
QC,2021-07-02,11043987,1264,2557352,8711854
QC,2021-07-03,11043987,1326,2659190,8820927
QC,2021-07-04,11043987,1368,2737237,8905566
QC,2021-07-05,11043987,1919,2805554,8978884
QC,2021-07-06,11182549,2449,2898592,9078622
QC,2021-07-07,11201269,2540,3000662,9187018
QC,2021-07-08,11247567,2630,3109999,9303596
QC,2021-07-09,11201269,2694,3226266,9426804
QC,2021-07-10,11201269,2762,3334942,9542880
QC,2021-07-11,11201269,2800,3414191,9628412
QC,2021-07-12,11201269,2831,3476589,9695633
QC,2021-07-13,11494111,2873,3559725,9784704
QC,2021-07-14,11525359,2936,3646096,9878670
QC,2021-07-15,11571657,3000,3743218,9982621
QC,2021-07-16,11525359,3059,3838047,10085314
QC,2021-07-17,11525359,3109,3934855,10189514
QC,2021-07-18,11525359,3151,4004113,10264156
QC,2021-07-19,11525359,3166,4054778,10318633
QC,2021-07-20,12151267,3212,4133076,10402675
QC,2021-07-21,12151267,3269,4227778,10504374
QC,2021-07-22,12151267,3335,4325890,10609698
QC,2021-07-23,12151267,3408,4415352,10706530
QC,2021-07-24,12151267,3483,4505609,10803890
QC,2021-07-25,12151267,3611,4572861,10876207
QC,2021-07-26,12228529,3907,4623498,10931218
QC,2021-07-27,13172677,4327,4692990,11007140
QC,2021-07-28,13172677,4724,4759440,11080382
QC,2021-07-29,13331797,5060,4824170,11152084
QC,2021-07-30,13331797,5368,4886029,11220652
QC,2021-07-31,13331797,5747,4957798,11299606
QC,2021-08-01,13331797,5989,5011400,11358594
QC,2021-08-02,13345879,6224,5046410,11397648
QC,2021-08-03,13345879,6553,5091019,11448208
QC,2021-08-04,13345879,6889,5133817,11497002
QC,2021-08-05,13345879,7269,5175014,11544183
QC,2021-08-06,13345879,7743,5220065,11597342
QC,2021-08-07,13345879,8327,5270347,11657277
QC,2021-08-08,13345879,8654,5311055,11705001
QC,2021-08-09,13345879,8897,5335887,11734554
QC,2021-08-10,14043837,9358,5370749,11776371
QC,2021-08-11,14043837,9800,5400452,11813687
QC,2021-08-12,14043837,10217,5434214,11857208
QC,2021-08-13,14043837,10757,5472053,11906429
QC,2021-08-14,14043837,11303,5522012,11966843
QC,2021-08-15,14043837,11667,5565875,12018915
QC,2021-08-16,14043837,11903,5596885,12055891
QC,2021-08-17,14043837,12311,5632337,12099642
QC,2021-08-18,14043837,12778,5667161,12142582
QC,2021-08-19,14043837,13317,5702409,12186362
QC,2021-08-20,14043837,13738,5734846,12227545
QC,2021-08-21,14043837,14277,5773664,12275342
QC,2021-08-22,14044503,14568,5806397,12314526
QC,2021-08-23,14044503,14810,5829183,12341665
QC,2021-08-24,14044503,15240,5854575,12374023
QC,2021-08-25,14044503,15678,5875631,12401642
QC,2021-08-26,14044503,16171,5899324,12434293
QC,2021-08-27,14044503,16665,5924249,12469233
QC,2021-08-28,14044503,17248,5951041,12506163
QC,2021-08-29,14044503,17735,5975209,12537826
QC,2021-08-30,14044503,18049,5990086,12557846
QC,2021-08-31,14044503,18469,6006567,12581135
QC,2021-09-01,14044503,19224,6024406,12607220
QC,2021-09-02,14044503,20306,6038328,12629441
QC,2021-09-03,14044503,21966,6056165,12657837
QC,2021-09-04,14044503,23691,6074300,12686394
QC,2021-09-05,14044503,24910,6090387,12710208
QC,2021-09-06,14044503,25692,6098671,12723319
QC,2021-09-07,14044503,26318,6105069,12733755
QC,2021-09-08,14044503,27918,6117292,12753691
QC,2021-09-09,14044503,29773,6132087,12778648
QC,2021-09-10,14044503,31671,6148073,12804983
QC,2021-09-11,14044503,33504,6163965,12831050
QC,2021-09-12,14044503,34915,6179113,12853887
QC,2021-09-13,14044503,35787,6187590,12867226
QC,2021-09-14,14044503,36987,6195937,12881943
QC,2021-09-15,14044503,38260,6204701,12897312
QC,2021-09-16,14044503,40076,6216384,12916988
QC,2021-09-17,14044503,42003,6229493,12939496
QC,2021-09-18,14044503,43690,6242737,12961572
QC,2021-09-19,14044503,44842,6254858,12980360
QC,2021-09-20,14044503,45511,6260003,12988972
QC,2021-09-21,14044503,46276,6266008,12999129
QC,2021-09-22,14044503,47201,6272611,13010474
QC,2021-09-23,14044503,48583,6282531,13026587
QC,2021-09-24,14044503,50345,6294323,13045175
QC,2021-09-25,14044503,51768,6305921,13063575
QC,2021-09-26,14044503,52828,6316966,13079800
QC,2021-09-27,14044503,53431,6321662,13087342
QC,2021-09-28,14044503,54005,6325745,13094431
QC,2021-09-29,14044503,55072,6332085,13105006
QC,2021-09-30,14044503,56522,6340945,13119481
QC,2021-10-01,14044503,58286,6352021,13137181
QC,2021-10-02,14044503,59581,6361727,13152773
QC,2021-10-03,14044503,60550,6370803,13166574
QC,2021-10-04,14044503,60937,6374883,13172719
QC,2021-10-05,14044503,61558,6378811,13179506
QC,2021-10-06,14044503,62322,6384371,13188797
QC,2021-10-07,14044503,63412,6392616,13201944
QC,2021-10-08,14044503,64707,6403007,13218501
QC,2021-10-09,14044503,65895,6412764,13233963
QC,2021-10-10,14044503,66679,6421369,13247025
QC,2021-10-11,14044503,67048,6425065,13252899
QC,2021-10-12,14044503,67386,6427922,13257545
QC,2021-10-13,14044503,68452,6433628,13267321
QC,2021-10-14,14044503,69797,6440734,13279448
QC,2021-10-15,14044503,71342,6448340,13292670
QC,2021-10-16,14044503,73673,6456264,13306908
QC,2021-10-17,14044503,74661,6463893,13319395
QC,2021-10-18,14044503,75138,6466847,13324546
QC,2021-10-19,14044503,76888,6470062,13331209
QC,2021-10-20,14044503,80031,6474357,13341043
QC,2021-10-21,14109495,84115,6480233,13354351
QC,2021-10-22,14109495,89210,6486457,13369496
QC,2021-10-23,14109495,92960,6492742,13383012
QC,2021-10-24,14109495,93963,6498533,13393180
QC,2021-10-25,14109495,94474,6500889,13397447
QC,2021-10-26,14109495,99182,6503697,13406502
QC,2021-10-27,14109495,104339,6507558,13417677
QC,2021-10-28,14109495,110832,6512374,13431753
QC,2021-10-29,14109495,115872,6517814,13445189
QC,2021-10-30,14109495,120841,6523253,13458390
QC,2021-10-31,14109495,122159,6528142,13467287
QC,2021-11-01,14109495,122641,6529913,13470530
QC,2021-11-02,14109495,129539,6532282,13481045
QC,2021-11-03,14109495,136708,6534784,13492351
QC,2021-11-04,14109495,143852,6538338,13505223
QC,2021-11-05,14109495,151710,6543861,13521918
QC,2021-11-06,14109495,158952,6548654,13536969
QC,2021-11-07,14109495,160703,6552994,13546031
QC,2021-11-08,14109495,161707,6555350,13551153
QC,2021-11-09,14109495,168878,6557572,13562002
QC,2021-11-10,14109495,175851,6560630,13573761
QC,2021-11-11,14109495,183964,6565046,13588907
QC,2021-11-12,14109495,191100,6569887,13603766
SK,2020-01-25,0,0,0,0
SK,2020-01-26,0,0,0,0
SK,2020-01-27,0,0,0,0
SK,2020-01-28,0,0,0,0
SK,2020-01-29,0,0,0,0
SK,2020-01-30,0,0,0,0
SK,2020-01-31,0,0,0,0
SK,2020-02-01,0,0,0,0
SK,2020-02-02,0,0,0,0
SK,2020-02-03,0,0,0,0
SK,2020-02-04,0,0,0,0
SK,2020-02-05,0,0,0,0
SK,2020-02-06,0,0,0,0
SK,2020-02-07,0,0,0,0
SK,2020-02-08,0,0,0,0
SK,2020-02-09,0,0,0,0
SK,2020-02-10,0,0,0,0
SK,2020-02-11,0,0,0,0
SK,2020-02-12,0,0,0,0
SK,2020-02-13,0,0,0,0
SK,2020-02-14,0,0,0,0
SK,2020-02-15,0,0,0,0
SK,2020-02-16,0,0,0,0
SK,2020-02-17,0,0,0,0
SK,2020-02-18,0,0,0,0
SK,2020-02-19,0,0,0,0
SK,2020-02-20,0,0,0,0
SK,2020-02-21,0,0,0,0
SK,2020-02-22,0,0,0,0
SK,2020-02-23,0,0,0,0
SK,2020-02-24,0,0,0,0
SK,2020-02-25,0,0,0,0
SK,2020-02-26,0,0,0,0
SK,2020-02-27,0,0,0,0
SK,2020-02-28,0,0,0,0
SK,2020-02-29,0,0,0,0
SK,2020-03-01,0,0,0,0
SK,2020-03-02,0,0,0,0
SK,2020-03-03,0,0,0,0
SK,2020-03-04,0,0,0,0
SK,2020-03-05,0,0,0,0
SK,2020-03-06,0,0,0,0
SK,2020-03-07,0,0,0,0
SK,2020-03-08,0,0,0,0
SK,2020-03-09,0,0,0,0
SK,2020-03-10,0,0,0,0
SK,2020-03-11,0,0,0,0
SK,2020-03-12,0,0,0,0
SK,2020-03-13,0,0,0,0
SK,2020-03-14,0,0,0,0
SK,2020-03-15,0,0,0,0
SK,2020-03-16,0,0,0,0
SK,2020-03-17,0,0,0,0
SK,2020-03-18,0,0,0,0
SK,2020-03-19,0,0,0,0
SK,2020-03-20,0,0,0,0
SK,2020-03-21,0,0,0,0
SK,2020-03-22,0,0,0,0
SK,2020-03-23,0,0,0,0
SK,2020-03-24,0,0,0,0
SK,2020-03-25,0,0,0,0
SK,2020-03-26,0,0,0,0
SK,2020-03-27,0,0,0,0
SK,2020-03-28,0,0,0,0
SK,2020-03-29,0,0,0,0
SK,2020-03-30,0,0,0,0
SK,2020-03-31,0,0,0,0
SK,2020-04-01,0,0,0,0
SK,2020-04-02,0,0,0,0
SK,2020-04-03,0,0,0,0
SK,2020-04-04,0,0,0,0
SK,2020-04-05,0,0,0,0
SK,2020-04-06,0,0,0,0
SK,2020-04-07,0,0,0,0
SK,2020-04-08,0,0,0,0
SK,2020-04-09,0,0,0,0
SK,2020-04-10,0,0,0,0
SK,2020-04-11,0,0,0,0
SK,2020-04-12,0,0,0,0
SK,2020-04-13,0,0,0,0
SK,2020-04-14,0,0,0,0
SK,2020-04-15,0,0,0,0
SK,2020-04-16,0,0,0,0
SK,2020-04-17,0,0,0,0
SK,2020-04-18,0,0,0,0
SK,2020-04-19,0,0,0,0
SK,2020-04-20,0,0,0,0
SK,2020-04-21,0,0,0,0
SK,2020-04-22,0,0,0,0
SK,2020-04-23,0,0,0,0
SK,2020-04-24,0,0,0,0
SK,2020-04-25,0,0,0,0
SK,2020-04-26,0,0,0,0
SK,2020-04-27,0,0,0,0
SK,2020-04-28,0,0,0,0
SK,2020-04-29,0,0,0,0
SK,2020-04-30,0,0,0,0
SK,2020-05-01,0,0,0,0
SK,2020-05-02,0,0,0,0
SK,2020-05-03,0,0,0,0
SK,2020-05-04,0,0,0,0
SK,2020-05-05,0,0,0,0
SK,2020-05-06,0,0,0,0
SK,2020-05-07,0,0,0,0
SK,2020-05-08,0,0,0,0
SK,2020-05-09,0,0,0,0
SK,2020-05-10,0,0,0,0
SK,2020-05-11,0,0,0,0
SK,2020-05-12,0,0,0,0
SK,2020-05-13,0,0,0,0
SK,2020-05-14,0,0,0,0
SK,2020-05-15,0,0,0,0
SK,2020-05-16,0,0,0,0
SK,2020-05-17,0,0,0,0
SK,2020-05-18,0,0,0,0
SK,2020-05-19,0,0,0,0
SK,2020-05-20,0,0,0,0
SK,2020-05-21,0,0,0,0
SK,2020-05-22,0,0,0,0
SK,2020-05-23,0,0,0,0
SK,2020-05-24,0,0,0,0
SK,2020-05-25,0,0,0,0
SK,2020-05-26,0,0,0,0
SK,2020-05-27,0,0,0,0
SK,2020-05-28,0,0,0,0
SK,2020-05-29,0,0,0,0
SK,2020-05-30,0,0,0,0
SK,2020-05-31,0,0,0,0
SK,2020-06-01,0,0,0,0
SK,2020-06-02,0,0,0,0
SK,2020-06-03,0,0,0,0
SK,2020-06-04,0,0,0,0
SK,2020-06-05,0,0,0,0
SK,2020-06-06,0,0,0,0
SK,2020-06-07,0,0,0,0
SK,2020-06-08,0,0,0,0
SK,2020-06-09,0,0,0,0
SK,2020-06-10,0,0,0,0
SK,2020-06-11,0,0,0,0
SK,2020-06-12,0,0,0,0
SK,2020-06-13,0,0,0,0
SK,2020-06-14,0,0,0,0
SK,2020-06-15,0,0,0,0
SK,2020-06-16,0,0,0,0
SK,2020-06-17,0,0,0,0
SK,2020-06-18,0,0,0,0
SK,2020-06-19,0,0,0,0
SK,2020-06-20,0,0,0,0
SK,2020-06-21,0,0,0,0
SK,2020-06-22,0,0,0,0
SK,2020-06-23,0,0,0,0
SK,2020-06-24,0,0,0,0
SK,2020-06-25,0,0,0,0
SK,2020-06-26,0,0,0,0
SK,2020-06-27,0,0,0,0
SK,2020-06-28,0,0,0,0
SK,2020-06-29,0,0,0,0
SK,2020-06-30,0,0,0,0
SK,2020-07-01,0,0,0,0
SK,2020-07-02,0,0,0,0
SK,2020-07-03,0,0,0,0
SK,2020-07-04,0,0,0,0
SK,2020-07-05,0,0,0,0
SK,2020-07-06,0,0,0,0
SK,2020-07-07,0,0,0,0
SK,2020-07-08,0,0,0,0
SK,2020-07-09,0,0,0,0
SK,2020-07-10,0,0,0,0
SK,2020-07-11,0,0,0,0
SK,2020-07-12,0,0,0,0
SK,2020-07-13,0,0,0,0
SK,2020-07-14,0,0,0,0
SK,2020-07-15,0,0,0,0
SK,2020-07-16,0,0,0,0
SK,2020-07-17,0,0,0,0
SK,2020-07-18,0,0,0,0
SK,2020-07-19,0,0,0,0
SK,2020-07-20,0,0,0,0
SK,2020-07-21,0,0,0,0
SK,2020-07-22,0,0,0,0
SK,2020-07-23,0,0,0,0
SK,2020-07-24,0,0,0,0
SK,2020-07-25,0,0,0,0
SK,2020-07-26,0,0,0,0
SK,2020-07-27,0,0,0,0
SK,2020-07-28,0,0,0,0
SK,2020-07-29,0,0,0,0
SK,2020-07-30,0,0,0,0
SK,2020-07-31,0,0,0,0
SK,2020-08-01,0,0,0,0
SK,2020-08-02,0,0,0,0
SK,2020-08-03,0,0,0,0
SK,2020-08-04,0,0,0,0
SK,2020-08-05,0,0,0,0
SK,2020-08-06,0,0,0,0
SK,2020-08-07,0,0,0,0
SK,2020-08-08,0,0,0,0
SK,2020-08-09,0,0,0,0
SK,2020-08-10,0,0,0,0
SK,2020-08-11,0,0,0,0
SK,2020-08-12,0,0,0,0
SK,2020-08-13,0,0,0,0
SK,2020-08-14,0,0,0,0
SK,2020-08-15,0,0,0,0
SK,2020-08-16,0,0,0,0
SK,2020-08-17,0,0,0,0
SK,2020-08-18,0,0,0,0
SK,2020-08-19,0,0,0,0
SK,2020-08-20,0,0,0,0
SK,2020-08-21,0,0,0,0
SK,2020-08-22,0,0,0,0
SK,2020-08-23,0,0,0,0
SK,2020-08-24,0,0,0,0
SK,2020-08-25,0,0,0,0
SK,2020-08-26,0,0,0,0
SK,2020-08-27,0,0,0,0
SK,2020-08-28,0,0,0,0
SK,2020-08-29,0,0,0,0
SK,2020-08-30,0,0,0,0
SK,2020-08-31,0,0,0,0
SK,2020-09-01,0,0,0,0
SK,2020-09-02,0,0,0,0
SK,2020-09-03,0,0,0,0
SK,2020-09-04,0,0,0,0
SK,2020-09-05,0,0,0,0
SK,2020-09-06,0,0,0,0
SK,2020-09-07,0,0,0,0
SK,2020-09-08,0,0,0,0
SK,2020-09-09,0,0,0,0
SK,2020-09-10,0,0,0,0
SK,2020-09-11,0,0,0,0
SK,2020-09-12,0,0,0,0
SK,2020-09-13,0,0,0,0
SK,2020-09-14,0,0,0,0
SK,2020-09-15,0,0,0,0
SK,2020-09-16,0,0,0,0
SK,2020-09-17,0,0,0,0
SK,2020-09-18,0,0,0,0
SK,2020-09-19,0,0,0,0
SK,2020-09-20,0,0,0,0
SK,2020-09-21,0,0,0,0
SK,2020-09-22,0,0,0,0
SK,2020-09-23,0,0,0,0
SK,2020-09-24,0,0,0,0
SK,2020-09-25,0,0,0,0
SK,2020-09-26,0,0,0,0
SK,2020-09-27,0,0,0,0
SK,2020-09-28,0,0,0,0
SK,2020-09-29,0,0,0,0
SK,2020-09-30,0,0,0,0
SK,2020-10-01,0,0,0,0
SK,2020-10-02,0,0,0,0
SK,2020-10-03,0,0,0,0
SK,2020-10-04,0,0,0,0
SK,2020-10-05,0,0,0,0
SK,2020-10-06,0,0,0,0
SK,2020-10-07,0,0,0,0
SK,2020-10-08,0,0,0,0
SK,2020-10-09,0,0,0,0
SK,2020-10-10,0,0,0,0
SK,2020-10-11,0,0,0,0
SK,2020-10-12,0,0,0,0
SK,2020-10-13,0,0,0,0
SK,2020-10-14,0,0,0,0
SK,2020-10-15,0,0,0,0
SK,2020-10-16,0,0,0,0
SK,2020-10-17,0,0,0,0
SK,2020-10-18,0,0,0,0
SK,2020-10-19,0,0,0,0
SK,2020-10-20,0,0,0,0
SK,2020-10-21,0,0,0,0
SK,2020-10-22,0,0,0,0
SK,2020-10-23,0,0,0,0
SK,2020-10-24,0,0,0,0
SK,2020-10-25,0,0,0,0
SK,2020-10-26,0,0,0,0
SK,2020-10-27,0,0,0,0
SK,2020-10-28,0,0,0,0
SK,2020-10-29,0,0,0,0
SK,2020-10-30,0,0,0,0
SK,2020-10-31,0,0,0,0
SK,2020-11-01,0,0,0,0
SK,2020-11-02,0,0,0,0
SK,2020-11-03,0,0,0,0
SK,2020-11-04,0,0,0,0
SK,2020-11-05,0,0,0,0
SK,2020-11-06,0,0,0,0
SK,2020-11-07,0,0,0,0
SK,2020-11-08,0,0,0,0
SK,2020-11-09,0,0,0,0
SK,2020-11-10,0,0,0,0
SK,2020-11-11,0,0,0,0
SK,2020-11-12,0,0,0,0
SK,2020-11-13,0,0,0,0
SK,2020-11-14,0,0,0,0
SK,2020-11-15,0,0,0,0
SK,2020-11-16,0,0,0,0
SK,2020-11-17,0,0,0,0
SK,2020-11-18,0,0,0,0
SK,2020-11-19,0,0,0,0
SK,2020-11-20,0,0,0,0
SK,2020-11-21,0,0,0,0
SK,2020-11-22,0,0,0,0
SK,2020-11-23,0,0,0,0
SK,2020-11-24,0,0,0,0
SK,2020-11-25,0,0,0,0
SK,2020-11-26,0,0,0,0
SK,2020-11-27,0,0,0,0
SK,2020-11-28,0,0,0,0
SK,2020-11-29,0,0,0,0
SK,2020-11-30,0,0,0,0
SK,2020-12-01,0,0,0,0
SK,2020-12-02,0,0,0,0
SK,2020-12-03,0,0,0,0
SK,2020-12-04,0,0,0,0
SK,2020-12-05,0,0,0,0
SK,2020-12-06,0,0,0,0
SK,2020-12-07,0,0,0,0
SK,2020-12-08,0,0,0,0
SK,2020-12-09,0,0,0,0
SK,2020-12-10,0,0,0,0
SK,2020-12-11,0,0,0,0
SK,2020-12-12,0,0,0,0
SK,2020-12-13,0,0,0,0
SK,2020-12-14,0,0,0,0
SK,2020-12-15,1950,0,0,0
SK,2020-12-16,1950,0,0,11
SK,2020-12-17,1950,0,0,250
SK,2020-12-18,1950,0,0,551
SK,2020-12-19,1950,0,0,551
SK,2020-12-20,1950,0,0,551
SK,2020-12-21,1950,0,0,1285
SK,2020-12-22,1950,0,0,1519
SK,2020-12-23,7800,0,0,1597
SK,2020-12-24,7800,0,0,1786
SK,2020-12-25,7800,0,0,1786
SK,2020-12-26,7800,0,0,1786
SK,2020-12-27,7800,0,0,1786
SK,2020-12-28,7800,0,0,1786
SK,2020-12-29,7800,0,0,2371
SK,2020-12-30,7800,0,0,2942
SK,2020-12-31,7800,0,0,3458
SK,2021-01-01,13675,0,0,3458
SK,2021-01-02,13675,0,0,3722
SK,2021-01-03,13675,0,0,3866
SK,2021-01-04,13675,0,0,4013
SK,2021-01-05,13675,0,0,4254
SK,2021-01-06,17575,0,0,4524
SK,2021-01-07,17575,0,0,4832
SK,2021-01-08,17575,0,0,6015
SK,2021-01-09,17575,0,0,6964
SK,2021-01-10,17575,0,0,7929
SK,2021-01-11,17575,0,0,8948
SK,2021-01-12,24400,0,0,9880
SK,2021-01-13,24400,0,1449,10400
SK,2021-01-14,24400,0,1752,11985
SK,2021-01-15,24400,0,1752,14017
SK,2021-01-16,29300,0,1752,16927
SK,2021-01-17,29300,0,1752,20159
SK,2021-01-18,29300,0,1752,22618
SK,2021-01-19,29300,0,1752,24575
SK,2021-01-20,32225,0,2592,27233
SK,2021-01-21,32225,0,2592,29781
SK,2021-01-22,32725,0,3415,31275
SK,2021-01-23,32725,0,3416,32385
SK,2021-01-24,32725,0,3564,33039
SK,2021-01-25,32725,0,3713,33353
SK,2021-01-26,32725,0,3713,34080
SK,2021-01-27,32725,0,4180,34615
SK,2021-01-28,32725,0,4350,34672
SK,2021-01-29,32725,0,4571,35091
SK,2021-01-30,32725,0,4637,35239
SK,2021-01-31,32725,0,4637,35359
SK,2021-02-01,32725,0,4810,35447
SK,2021-02-02,32725,0,4883,35575
SK,2021-02-03,35650,0,4883,35763
SK,2021-02-04,38575,0,5647,36527
SK,2021-02-05,38575,0,6600,38710
SK,2021-02-06,44575,0,8157,41254
SK,2021-02-07,44575,0,8157,42296
SK,2021-02-08,44575,0,8381,42987
SK,2021-02-09,44575,0,9075,44521
SK,2021-02-10,44575,0,9668,45371
SK,2021-02-11,46525,0,10368,46263
SK,2021-02-12,46525,0,10813,46788
SK,2021-02-13,46525,0,12410,48566
SK,2021-02-14,46525,0,13427,49645
SK,2021-02-15,46525,0,13427,49809
SK,2021-02-16,46525,0,13596,49841
SK,2021-02-17,46525,0,14013,50326
SK,2021-02-18,59395,0,14080,50465
SK,2021-02-19,59395,0,15476,53030
SK,2021-02-20,59395,0,17745,57824
SK,2021-02-21,59395,0,18810,60743
SK,2021-02-22,59395,0,19356,61730
SK,2021-02-23,59395,0,19795,62342
SK,2021-02-24,74605,0,20344,63345
SK,2021-02-25,74605,0,21281,65436
SK,2021-02-26,74605,0,22485,69451
SK,2021-02-27,74605,0,24591,75501
SK,2021-02-28,74605,0,26418,78226
SK,2021-03-01,74605,0,26758,79289
SK,2021-03-02,74605,0,27018,80236
